empid,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,dept,salary
12984,0.67,0.49,5,241,8,0,0,0,sales,medium
12985,0.52,0.61,4,187,4,1,0,0,sales,medium
12986,0.72,0.64,4,192,3,0,0,0,sales,medium
12987,0.48,0.5,5,142,4,0,0,0,IT,medium
12988,0.19,0.79,4,229,4,0,0,0,product_mng,medium
12989,0.49,0.49,3,104,7,0,0,0,product_mng,high
12990,0.9,0.76,3,255,7,0,0,0,product_mng,low
12991,0.49,0.49,4,212,7,0,0,0,product_mng,medium
12992,0.6,0.53,2,235,7,0,0,0,IT,medium
12993,0.62,0.85,3,237,3,1,0,0,IT,medium
12994,0.64,0.5,4,253,10,0,0,1,management,high
12995,0.22,0.94,3,193,10,0,0,1,management,high
12996,0.9,0.55,3,259,10,1,0,1,management,high
12997,0.74,0.95,5,266,10,0,0,1,management,high
12998,0.85,0.54,3,185,10,0,0,1,management,high
12999,0.33,0.65,3,172,10,0,0,1,marketing,high
13000,0.5,0.73,4,180,3,0,0,0,IT,low
13001,0.38,0.53,2,157,3,0,1,0,sales,low
13002,0.8,0.86,5,262,6,0,1,0,sales,medium
13003,0.11,0.88,7,272,4,0,1,0,sales,medium
13004,0.72,0.87,5,223,5,0,1,0,sales,low
13005,0.37,0.52,2,159,3,0,1,0,sales,low
13006,0.41,0.5,2,153,3,0,1,0,sales,low
13007,0.1,0.77,6,247,4,0,1,0,sales,low
13008,0.92,0.85,5,259,5,0,1,0,sales,low
13009,0.89,1,5,224,5,0,1,0,sales,low
13010,0.42,0.53,2,142,3,0,1,0,sales,low
13011,0.45,0.54,2,135,3,0,1,0,sales,low
13012,0.11,0.81,6,305,4,0,1,0,sales,low
13013,0.84,0.92,4,234,5,0,1,0,sales,low
13014,0.41,0.55,2,148,3,0,1,0,sales,low
13015,0.36,0.56,2,137,3,0,1,0,sales,low
13016,0.38,0.54,2,143,3,0,1,0,sales,low
13017,0.45,0.47,2,160,3,0,1,0,sales,low
13018,0.78,0.99,4,255,6,0,1,0,sales,low
13019,0.45,0.51,2,160,3,1,1,1,sales,low
13020,0.76,0.89,5,262,5,0,1,0,sales,low
13021,0.11,0.83,6,282,4,0,1,0,sales,low
13022,0.38,0.55,2,147,3,0,1,0,sales,low
13023,0.09,0.95,6,304,4,0,1,0,sales,low
13024,0.46,0.57,2,139,3,0,1,0,sales,low
13025,0.4,0.53,2,158,3,0,1,0,sales,low
13026,0.89,0.92,5,242,5,0,1,0,sales,low
13027,0.82,0.87,4,239,5,0,1,0,sales,low
13028,0.4,0.49,2,135,3,0,1,0,sales,low
13029,0.41,0.46,2,128,3,0,1,0,accounting,low
13030,0.38,0.5,2,132,3,0,1,0,accounting,low
13031,0.09,0.62,6,294,4,0,1,0,accounting,low
13032,0.45,0.57,2,134,3,0,1,0,hr,low
13033,0.4,0.51,2,145,3,0,1,0,hr,low
13034,0.45,0.55,2,140,3,0,1,0,hr,low
13035,0.84,0.87,4,246,6,0,1,0,hr,low
13036,0.1,0.94,6,255,4,0,1,0,technical,low
13037,0.38,0.46,2,137,3,0,1,0,technical,low
13038,0.45,0.5,2,126,3,0,1,0,technical,low
13039,0.11,0.89,6,306,4,0,1,0,technical,low
13040,0.41,0.54,2,152,3,0,1,0,technical,low
13041,0.87,0.88,5,269,5,0,1,0,technical,low
13042,0.45,0.48,2,158,3,0,1,0,technical,low
13043,0.4,0.46,2,127,3,0,1,0,technical,low
13044,0.1,0.8,7,281,4,0,1,0,technical,low
13045,0.09,0.89,6,276,4,0,1,0,technical,low
13046,0.84,0.74,3,182,4,0,1,0,technical,low
13047,0.4,0.55,2,147,3,0,1,0,support,low
13048,0.57,0.7,3,273,6,0,1,0,support,low
13049,0.4,0.54,2,148,3,0,1,0,support,low
13050,0.43,0.47,2,147,3,0,1,0,support,low
13051,0.13,0.78,6,152,2,0,1,0,support,low
13052,0.44,0.55,2,135,3,0,1,0,support,low
13053,0.38,0.55,2,134,3,0,1,0,support,low
13054,0.39,0.54,2,132,3,0,1,0,support,low
13055,0.1,0.92,7,307,4,0,1,0,support,low
13056,0.37,0.46,2,140,3,0,1,0,support,low
13057,0.11,0.94,7,255,4,0,1,0,support,low
13058,0.1,0.81,6,309,4,0,1,0,technical,low
13059,0.38,0.54,2,128,3,0,1,0,technical,low
13060,0.85,1,4,225,5,0,1,0,technical,low
13061,0.85,0.91,5,226,5,0,1,0,management,medium
13062,0.11,0.93,7,308,4,0,1,0,IT,medium
13063,0.1,0.95,6,244,5,0,1,0,IT,medium
13064,0.36,0.56,2,132,3,0,1,0,IT,medium
13065,0.11,0.94,6,286,4,0,1,0,IT,medium
13066,0.81,0.7,6,161,4,0,1,0,IT,medium
13067,0.43,0.54,2,153,3,0,1,0,product_mng,medium
13068,0.9,0.98,4,264,6,0,1,0,product_mng,medium
13069,0.76,0.86,5,223,5,1,1,0,product_mng,medium
13070,0.43,0.5,2,135,3,0,1,0,product_mng,medium
13071,0.74,0.99,2,277,3,0,1,0,IT,medium
13072,0.09,0.77,5,275,4,0,1,0,product_mng,medium
13073,0.45,0.49,2,149,3,0,1,0,product_mng,high
13074,0.09,0.87,7,295,4,0,1,0,product_mng,low
13075,0.11,0.97,6,277,4,0,1,0,product_mng,medium
13076,0.11,0.79,7,306,4,0,1,0,product_mng,medium
13077,0.1,0.83,6,295,4,0,1,0,product_mng,medium
13078,0.4,0.54,2,137,3,0,1,0,marketing,medium
13079,0.43,0.56,2,157,3,0,1,0,sales,low
13080,0.39,0.56,2,142,3,0,1,0,accounting,low
13081,0.45,0.54,2,140,3,0,1,0,support,low
13082,0.38,0.49,2,151,3,0,1,0,technical,low
13083,0.79,0.59,4,139,3,0,1,1,management,low
13084,0.84,0.85,4,249,6,0,1,0,marketing,low
13085,0.11,0.77,6,291,4,0,1,0,marketing,low
13086,0.11,0.87,6,305,4,0,1,0,marketing,low
13087,0.17,0.84,5,232,3,0,1,0,sales,low
13088,0.44,0.45,2,132,3,0,1,0,sales,low
13089,0.37,0.57,2,130,3,0,1,0,sales,low
13090,0.1,0.79,6,291,4,0,1,0,sales,low
13091,0.4,0.5,2,130,3,0,1,0,sales,low
13092,0.89,1,5,246,5,0,1,0,sales,low
13093,0.42,0.48,2,143,3,0,1,0,sales,low
13094,0.46,0.55,2,129,3,0,1,0,sales,low
13095,0.09,0.83,6,255,4,0,1,0,sales,low
13096,0.37,0.51,2,155,3,0,1,0,sales,low
13097,0.1,0.77,6,265,4,0,1,0,sales,low
13098,0.1,0.84,6,279,4,0,1,0,sales,low
13099,0.11,0.97,6,284,4,0,1,0,sales,low
13100,0.9,1,5,221,6,0,1,0,sales,medium
13101,0.38,0.52,2,154,3,0,1,0,sales,medium
13102,0.36,0.52,2,147,3,0,1,0,sales,medium
13103,0.42,0.46,2,150,3,0,1,0,sales,medium
13104,0.09,0.94,7,267,4,0,1,0,sales,medium
13105,0.43,0.52,2,158,3,0,1,0,sales,medium
13106,0.24,0.46,7,224,5,0,1,0,accounting,medium
13107,0.91,1,4,257,5,0,1,0,accounting,medium
13108,0.44,0.5,2,148,3,0,1,0,accounting,medium
13109,0.71,0.87,3,177,4,0,1,0,hr,medium
13110,0.4,0.49,2,155,3,0,1,0,hr,medium
13111,0.43,0.47,2,144,3,0,1,0,hr,medium
13112,0.09,0.85,6,289,4,0,1,0,hr,high
13113,0.43,0.52,2,160,3,0,1,0,technical,low
13114,0.9,0.96,4,258,5,0,1,0,technical,medium
13115,0.84,1,5,234,5,0,1,0,technical,medium
13116,0.37,0.48,2,137,3,0,1,0,technical,medium
13117,0.86,0.68,5,263,2,0,1,0,technical,medium
13118,0.11,0.84,6,251,4,0,1,0,technical,low
13119,0.37,0.57,2,133,3,0,1,0,technical,low
13120,0.4,0.46,2,132,3,0,1,0,technical,low
13121,0.14,0.62,4,158,4,1,1,0,technical,low
13122,0.4,0.46,2,135,3,0,1,0,technical,low
13123,0.75,1,4,216,6,0,1,0,technical,low
13124,0.11,0.84,6,300,5,1,1,0,support,low
13125,0.46,0.49,2,138,3,0,1,0,support,low
13126,0.11,0.92,6,260,4,0,1,0,support,low
13127,0.38,0.49,2,132,3,0,1,0,support,low
13128,0.7,0.89,3,183,5,0,1,0,support,low
13129,0.09,0.82,6,250,4,0,1,0,support,low
13130,0.37,0.45,2,151,3,0,1,0,support,low
13131,0.1,0.83,6,292,4,0,1,0,support,low
13132,0.38,0.57,2,140,3,0,1,0,support,low
13133,0.9,1,5,221,5,0,1,0,support,low
13134,0.44,0.51,2,138,3,0,1,0,support,low
13135,0.36,0.5,2,132,3,0,1,0,technical,low
13136,0.31,0.84,7,133,5,0,1,0,technical,low
13137,0.1,0.84,6,283,4,1,1,0,technical,low
13138,0.42,0.48,2,129,3,0,1,0,management,low
13139,0.74,1,4,249,5,0,1,0,IT,low
13140,0.73,0.87,5,257,5,0,1,0,IT,low
13141,0.09,0.96,6,245,4,0,1,0,IT,low
13142,0.45,0.53,2,155,3,0,1,0,IT,low
13143,0.11,0.8,6,256,4,0,1,0,IT,low
13144,0.37,0.47,2,152,3,0,1,0,product_mng,low
13145,0.84,0.99,4,267,5,0,1,0,product_mng,low
13146,0.41,0.46,2,151,3,0,1,0,product_mng,low
13147,0.76,0.92,4,239,5,0,1,0,product_mng,low
13148,0.11,0.87,6,306,4,0,1,0,IT,low
13149,0.84,0.88,4,263,5,1,1,0,marketing,low
13150,0.39,0.5,2,147,3,0,1,0,marketing,low
13151,0.11,0.91,6,278,4,0,1,0,marketing,low
13152,0.45,0.56,2,154,3,0,1,0,marketing,low
13153,0.37,0.52,2,143,3,0,1,0,marketing,low
13154,0.4,0.52,2,155,3,0,1,0,marketing,low
13155,0.39,0.48,2,160,3,0,1,0,sales,low
13156,0.11,0.8,6,304,4,0,1,0,accounting,low
13157,0.83,1,5,240,5,0,1,0,support,low
13158,0.11,0.92,6,305,4,0,1,0,technical,low
13159,0.39,0.5,2,136,3,0,1,0,management,low
13160,0.45,0.45,2,132,3,0,1,0,marketing,low
13161,0.1,0.95,7,301,4,0,1,0,marketing,low
13162,0.9,0.98,5,243,6,0,1,0,marketing,low
13163,0.45,0.51,2,147,3,0,1,0,sales,low
13164,0.79,0.89,5,239,5,0,1,0,sales,low
13165,0.9,0.99,5,260,5,0,1,0,sales,low
13166,0.11,0.84,7,296,4,0,1,0,sales,low
13167,0.43,0.55,2,129,3,0,1,0,sales,low
13168,0.31,0.54,5,132,5,0,1,0,sales,low
13169,0.32,0.5,2,135,5,0,1,0,sales,low
13170,0.45,0.57,2,158,3,0,1,0,sales,low
13171,0.81,0.99,4,259,5,0,1,0,sales,low
13172,0.41,0.46,2,160,3,0,1,1,sales,low
13173,0.11,0.78,7,278,4,0,1,0,sales,low
13174,0.1,0.88,6,284,4,0,1,0,sales,low
13175,0.7,0.53,2,274,4,0,1,0,sales,low
13176,0.54,0.74,4,164,2,0,1,0,sales,low
13177,0.41,0.48,2,148,3,0,1,0,sales,low
13178,0.38,0.5,2,140,3,0,1,0,sales,medium
13179,0.37,0.51,2,127,3,0,1,0,sales,medium
13180,0.11,0.85,6,308,5,0,1,0,sales,medium
13181,0.4,0.47,2,146,3,0,1,0,sales,medium
13182,0.1,0.84,6,261,4,0,1,0,accounting,medium
13183,0.89,0.99,5,257,5,0,1,0,accounting,medium
13184,0.11,0.8,6,285,4,0,1,0,accounting,medium
13185,0.36,0.55,2,141,3,0,1,0,hr,medium
13186,0.4,0.46,2,127,3,0,1,0,hr,medium
13187,0.09,0.85,6,297,4,0,1,0,hr,medium
13188,0.4,0.46,2,143,3,0,1,0,hr,medium
13189,0.37,0.55,2,152,3,0,1,0,technical,medium
13190,0.44,0.51,2,156,3,0,1,0,technical,high
13191,0.09,0.8,7,283,5,0,1,0,technical,low
13192,0.92,0.87,4,226,6,1,1,0,technical,medium
13193,0.74,0.91,4,232,5,0,1,0,technical,medium
13194,0.09,0.82,6,249,4,0,1,0,technical,medium
13195,0.89,0.95,4,275,5,0,1,0,technical,medium
13196,0.09,0.8,6,304,4,0,1,0,technical,low
13197,0.27,0.54,7,278,3,0,1,0,technical,low
13198,0.1,0.91,6,287,4,0,1,0,technical,low
13199,0.1,0.89,7,285,4,0,1,0,technical,low
13200,0.77,0.94,5,226,6,0,1,0,support,low
13201,0.9,0.82,5,259,5,0,1,0,support,low
13202,0.39,0.5,2,135,3,0,1,0,support,low
13203,0.76,1,5,219,5,0,1,0,support,low
13204,0.1,0.93,6,256,4,0,1,0,support,low
13205,0.87,0.9,5,254,6,0,1,0,support,low
13206,0.38,0.5,2,153,3,0,1,0,support,low
13207,0.77,0.99,5,228,5,0,1,0,support,low
13208,0.78,0.87,4,228,5,0,1,0,support,low
13209,0.44,0.5,2,128,3,0,1,0,support,low
13210,0.38,0.52,2,153,3,0,1,0,support,low
13211,0.43,0.46,2,156,3,0,1,0,technical,low
13212,0.39,0.5,4,294,3,0,1,0,technical,low
13213,0.88,1,5,219,5,0,1,0,technical,low
13214,0.45,0.46,2,153,3,0,1,0,management,low
13215,0.4,0.53,2,151,3,0,1,0,IT,low
13216,0.36,0.51,2,155,3,0,1,0,IT,low
13217,0.36,0.48,2,158,3,0,1,0,IT,low
13218,0.9,0.98,5,245,5,0,1,0,IT,low
13219,0.43,0.53,2,131,3,0,1,0,IT,low
13220,0.89,0.87,5,225,5,0,1,0,product_mng,low
13221,0.1,0.84,6,286,4,0,1,0,product_mng,low
13222,0.37,0.5,2,135,3,0,1,0,product_mng,low
13223,0.37,0.51,2,153,3,0,1,0,product_mng,low
13224,0.87,0.9,5,252,5,0,1,0,IT,low
13225,0.4,0.56,2,149,3,0,1,0,accounting,low
13226,0.9,0.97,4,258,5,0,1,0,accounting,low
13227,0.37,0.46,2,158,3,0,1,0,hr,low
13228,0.44,0.54,2,149,3,0,1,0,hr,low
13229,0.85,0.95,5,236,5,0,1,0,hr,low
13230,0.78,0.98,5,239,6,0,1,0,marketing,low
13231,0.42,0.47,2,159,3,0,1,0,marketing,low
13232,0.92,0.99,5,255,6,0,1,0,sales,low
13233,0.11,0.83,6,244,4,0,1,0,accounting,low
13234,0.42,0.56,2,134,3,0,1,0,support,low
13235,0.48,0.57,4,270,4,0,1,0,technical,low
13236,0.83,0.85,4,255,5,0,1,0,management,low
13237,0.4,0.53,2,151,3,0,1,0,marketing,low
13238,0.43,0.45,2,135,3,0,1,0,marketing,low
13239,0.43,0.53,2,146,3,0,1,0,marketing,low
13240,0.1,0.97,7,254,4,0,1,0,sales,low
13241,0.1,0.87,7,289,4,0,1,0,sales,low
13242,0.37,0.46,2,156,3,0,1,0,sales,low
13243,0.38,0.53,2,156,3,0,1,0,sales,low
13244,0.4,0.5,2,128,3,0,1,0,sales,low
13245,0.89,0.86,5,275,5,0,1,0,sales,low
13246,0.45,0.46,2,155,3,0,1,0,sales,low
13247,0.37,0.48,2,159,3,0,1,0,sales,low
13248,0.46,0.49,2,148,3,0,1,0,sales,low
13249,0.87,0.91,4,228,5,0,1,0,sales,low
13250,0.11,0.84,6,298,4,0,1,0,sales,low
13251,0.79,0.87,5,261,5,0,1,0,sales,low
13252,0.79,0.92,5,254,6,0,1,0,sales,low
13253,0.19,0.59,7,192,3,0,1,0,sales,low
13254,0.87,0.98,4,248,5,0,1,0,sales,low
13255,0.6,0.92,2,258,5,0,1,0,sales,low
13256,0.44,0.45,2,156,3,0,1,0,sales,medium
13257,0.11,0.81,6,266,4,1,1,0,sales,medium
13258,0.42,0.54,2,156,3,0,1,0,sales,medium
13259,0.88,0.88,5,232,5,1,1,0,accounting,medium
13260,0.11,0.84,6,287,4,0,1,0,accounting,medium
13261,0.46,0.46,2,154,3,0,1,0,accounting,medium
13262,0.82,0.97,5,263,5,0,1,0,hr,medium
13263,0.44,0.56,2,131,3,0,1,0,hr,medium
13264,0.11,0.78,6,260,4,0,1,0,hr,medium
13265,0.42,0.5,2,139,3,0,1,0,hr,medium
13266,0.84,0.93,4,251,5,0,1,0,technical,medium
13267,0.11,0.95,6,286,4,0,1,0,technical,medium
13268,0.45,0.53,2,129,3,0,1,0,technical,high
13269,0.38,0.56,2,156,3,0,1,0,technical,low
13270,0.38,0.86,6,139,6,0,1,0,technical,medium
13271,0.44,0.51,2,127,3,0,1,0,technical,medium
13272,0.11,0.84,6,251,4,0,1,0,technical,medium
13273,0.81,0.93,5,270,5,0,1,0,technical,medium
13274,0.09,0.96,6,296,4,0,1,0,technical,low
13275,0.11,0.9,6,254,4,0,1,0,technical,low
13276,0.81,0.95,5,238,6,0,1,0,technical,low
13277,0.1,0.97,6,267,4,1,1,0,support,low
13278,0.74,0.89,5,229,6,0,1,0,support,low
13279,0.09,0.78,6,254,4,0,1,0,support,low
13280,0.82,0.81,4,233,4,1,1,0,support,low
13281,0.1,0.98,6,268,4,0,1,0,support,low
13282,0.27,0.56,3,301,3,0,1,0,support,low
13283,0.83,0.92,5,267,6,0,1,0,support,low
13284,0.1,0.93,6,289,4,1,1,0,support,low
13285,0.38,0.47,2,144,3,0,1,0,support,low
13286,0.4,0.56,2,148,3,0,1,0,support,low
13287,0.11,0.83,6,306,4,0,1,0,support,low
13288,0.11,0.79,6,292,4,0,1,1,technical,low
13289,0.82,0.91,5,232,5,0,1,0,technical,low
13290,0.36,0.48,2,137,3,0,1,0,technical,low
13291,0.4,0.46,2,128,3,0,1,0,management,low
13292,0.87,0.84,5,231,5,0,1,0,IT,low
13293,0.41,0.49,2,146,3,0,1,0,IT,low
13294,0.11,0.91,6,308,4,1,1,0,IT,low
13295,0.1,0.93,6,253,4,0,1,0,IT,medium
13296,0.38,0.51,2,146,3,0,1,0,IT,medium
13297,0.39,0.55,2,156,3,0,1,0,product_mng,medium
13298,0.4,0.52,2,147,3,0,1,0,product_mng,medium
13299,0.45,0.48,2,136,3,0,1,0,product_mng,medium
13300,0.74,0.84,5,249,5,0,1,0,product_mng,medium
13301,0.45,0.55,2,151,3,0,1,0,IT,medium
13302,0.12,1,3,278,4,0,1,0,RandD,medium
13303,0.1,0.77,7,250,5,0,1,0,RandD,medium
13304,0.37,0.55,2,127,3,0,1,0,RandD,medium
13305,0.89,0.87,5,255,5,0,1,0,RandD,medium
13306,0.45,0.47,2,135,3,0,1,0,RandD,medium
13307,0.37,0.46,2,149,3,0,1,0,marketing,high
13308,0.11,0.81,5,287,4,0,1,0,sales,low
13309,0.41,0.48,2,145,3,0,1,0,accounting,medium
13310,0.1,0.94,6,285,4,0,1,0,support,medium
13311,0.1,0.93,7,305,4,0,1,0,technical,medium
13312,0.11,0.95,7,300,4,0,1,0,management,medium
13313,0.4,0.54,2,139,3,0,1,0,marketing,low
13314,0.41,0.49,2,130,3,0,1,0,marketing,low
13315,0.1,0.81,6,268,4,0,1,0,marketing,low
13316,0.73,0.86,4,245,6,0,1,0,sales,low
13317,0.43,0.47,2,135,3,0,1,0,sales,low
13318,0.37,0.46,2,153,3,0,1,0,sales,low
13319,0.11,0.94,6,276,4,0,1,0,sales,low
13320,0.4,0.46,2,130,3,0,1,0,sales,low
13321,0.41,0.54,2,153,3,1,1,0,sales,low
13322,0.82,0.84,5,244,5,0,1,0,sales,low
13323,0.61,0.47,2,253,3,0,1,0,sales,low
13324,0.11,0.91,7,287,4,0,1,0,sales,low
13325,0.37,0.45,2,131,3,0,1,0,sales,low
13326,0.41,0.52,2,135,3,0,1,0,sales,low
13327,0.37,0.52,2,157,3,0,1,0,sales,low
13328,0.88,0.99,5,262,6,0,1,0,sales,low
13329,0.1,0.85,6,266,4,0,1,0,sales,low
13330,0.44,0.48,2,148,3,0,1,0,sales,low
13331,0.38,0.57,2,140,3,0,1,0,sales,low
13332,0.11,0.85,7,302,4,0,1,0,sales,low
13333,0.09,0.98,6,271,4,0,1,0,sales,low
13334,0.45,0.52,2,145,3,0,1,0,sales,medium
13335,0.1,0.81,6,290,4,0,1,0,accounting,medium
13336,0.45,0.47,2,151,3,0,1,0,accounting,medium
13337,0.77,0.87,5,266,5,0,1,0,accounting,medium
13338,0.44,0.51,2,140,3,0,1,0,hr,medium
13339,0.39,0.5,2,142,3,0,1,0,hr,medium
13340,0.1,0.91,6,246,4,0,1,0,hr,medium
13341,0.09,0.89,7,308,5,0,1,0,hr,medium
13342,0.37,0.47,2,141,3,0,1,0,technical,medium
13343,0.9,1,5,232,5,0,1,0,technical,medium
13344,0.41,0.56,2,143,3,0,1,0,technical,medium
13345,0.37,0.52,2,155,3,0,1,0,technical,medium
13346,0.1,0.86,6,278,4,0,1,0,technical,high
13347,0.81,1,4,253,5,0,1,0,technical,low
13348,0.11,0.8,6,282,4,0,1,0,technical,medium
13349,0.11,0.84,7,264,4,0,1,0,technical,medium
13350,0.4,0.46,2,149,3,0,1,0,technical,medium
13351,0.09,0.8,6,304,5,0,1,0,technical,medium
13352,0.48,0.93,3,219,6,0,1,0,technical,low
13353,0.91,0.91,4,262,6,0,1,0,support,low
13354,0.43,0.57,2,135,3,0,1,0,support,low
13355,0.33,0.88,6,219,5,0,1,0,support,low
13356,0.41,0.57,2,136,3,0,1,0,support,low
13357,0.41,0.55,2,154,3,0,1,0,support,low
13358,0.37,0.54,2,149,3,0,1,0,support,low
13359,0.31,0.62,6,135,5,0,1,0,support,low
13360,0.09,0.91,6,275,4,0,1,0,support,low
13361,0.1,0.87,6,290,4,0,1,0,support,low
13362,0.76,0.9,4,263,5,0,1,0,support,low
13363,0.41,0.54,2,145,3,0,1,0,support,low
13364,0.72,0.96,5,267,5,0,1,0,technical,low
13365,0.4,0.5,2,141,3,1,1,0,technical,low
13366,0.91,0.87,4,235,5,0,1,0,technical,low
13367,0.1,0.83,6,258,4,0,1,0,management,low
13368,0.4,0.56,2,131,3,0,1,0,IT,low
13369,0.82,0.86,5,243,5,0,1,0,IT,low
13370,0.1,0.82,6,266,4,0,1,0,IT,low
13371,0.37,0.45,2,142,3,0,1,0,IT,low
13372,0.36,0.51,2,135,3,0,1,0,IT,low
13373,0.39,0.48,2,141,3,0,1,0,product_mng,medium
13374,0.36,0.57,2,142,3,0,1,0,product_mng,medium
13375,0.86,0.84,5,254,5,0,1,0,product_mng,medium
13376,0.73,0.99,5,262,5,0,1,0,product_mng,medium
13377,0.56,0.71,4,296,2,0,1,0,IT,medium
13378,0.44,0.56,2,158,3,0,1,0,accounting,medium
13379,0.31,0.56,4,238,2,0,1,0,accounting,medium
13380,0.77,0.93,4,231,5,0,1,0,hr,medium
13381,0.44,0.45,2,156,3,0,1,0,hr,medium
13382,0.38,0.46,2,145,3,0,1,0,hr,medium
13383,0.45,0.48,2,144,3,0,1,0,marketing,medium
13384,0.38,0.51,2,159,3,0,1,0,sales,medium
13385,0.36,0.48,2,156,3,0,1,0,accounting,high
13386,0.75,0.9,5,256,5,0,1,0,support,low
13387,0.1,0.93,6,298,4,0,1,0,technical,medium
13388,0.1,0.97,6,247,4,0,1,0,management,medium
13389,0.45,0.5,2,157,3,0,1,0,marketing,medium
13390,0.42,0.57,2,154,3,1,1,0,marketing,medium
13391,0.78,1,4,253,5,0,1,0,marketing,low
13392,0.45,0.55,2,148,3,0,1,0,sales,low
13393,0.84,1,4,261,5,0,1,0,sales,low
13394,0.11,0.93,6,282,4,0,1,0,sales,low
13395,0.42,0.56,2,133,3,0,1,0,sales,low
13396,0.45,0.46,2,128,3,0,1,0,sales,low
13397,0.46,0.57,2,139,3,0,1,0,sales,low
13398,0.09,0.79,6,293,5,0,1,0,sales,low
13399,0.87,0.83,4,265,6,0,1,0,sales,low
13400,0.1,0.87,6,250,4,0,1,0,sales,low
13401,0.91,1,5,251,6,0,1,0,sales,low
13402,0.76,0.92,4,246,5,0,1,0,sales,low
13403,0.74,1,5,275,5,0,1,0,sales,low
13404,0.92,0.93,5,240,5,0,1,0,sales,low
13405,0.76,0.87,5,245,5,0,1,0,sales,low
13406,0.47,0.5,4,254,4,0,1,0,sales,low
13407,0.73,0.99,5,241,5,0,1,0,sales,low
13408,0.09,0.94,6,257,4,0,1,0,sales,low
13409,0.91,0.92,4,246,5,0,1,0,sales,low
13410,0.82,0.98,4,233,5,0,1,0,sales,low
13411,0.28,0.45,6,218,4,0,1,0,accounting,low
13412,0.84,0.99,4,262,6,0,1,0,accounting,medium
13413,0.45,0.53,2,138,3,0,1,0,accounting,medium
13414,0.45,0.54,2,142,3,0,1,0,hr,medium
13415,0.91,0.97,5,233,5,0,1,0,hr,medium
13416,0.42,0.48,2,155,3,0,1,0,hr,medium
13417,0.82,1,4,229,6,0,1,0,hr,medium
13418,0.11,0.9,6,264,4,0,1,0,technical,medium
13419,0.42,0.53,3,199,4,0,1,0,technical,medium
13420,0.82,0.85,4,223,5,0,1,0,technical,medium
13421,0.09,0.96,6,268,4,0,1,0,technical,medium
13422,0.1,0.94,6,287,4,0,1,0,technical,medium
13423,0.86,1,5,257,5,0,1,0,technical,medium
13424,0.4,0.46,2,143,3,0,1,0,technical,high
13425,0.45,0.46,2,130,3,0,1,0,technical,low
13426,0.42,0.51,2,136,3,0,1,0,technical,medium
13427,0.74,0.92,4,261,5,0,1,0,technical,medium
13428,0.55,0.6,3,180,4,0,1,0,technical,medium
13429,0.37,0.45,2,126,3,0,1,0,support,medium
13430,0.41,0.52,2,127,3,1,1,0,support,low
13431,0.89,0.65,5,195,6,0,1,0,support,low
13432,0.41,0.57,2,160,3,0,1,0,support,low
13433,0.44,0.51,2,150,3,0,1,0,support,low
13434,0.87,0.84,4,264,6,0,1,0,support,low
13435,0.1,0.84,6,309,4,0,1,0,support,low
13436,0.41,0.47,2,135,3,0,1,0,support,low
13437,0.11,0.85,6,261,4,0,1,0,support,low
13438,0.43,0.53,2,160,3,0,1,0,support,low
13439,0.77,0.9,4,237,5,0,1,0,support,low
13440,0.41,0.52,2,136,3,0,1,0,technical,low
13441,0.41,0.48,2,139,3,0,1,0,technical,low
13442,0.36,0.78,2,151,4,0,1,0,technical,low
13443,0.77,1,5,229,5,0,1,0,management,low
13444,0.81,0.98,5,245,5,0,1,0,IT,low
13445,0.39,0.54,2,127,3,0,1,0,IT,low
13446,0.09,0.94,6,283,5,0,1,0,IT,low
13447,0.44,0.46,2,143,3,0,1,0,IT,low
13448,0.1,0.84,5,298,4,0,1,0,IT,low
13449,0.36,0.48,2,159,3,0,1,0,product_mng,low
13450,0.81,0.92,5,239,5,0,1,0,product_mng,low
13451,0.81,0.9,4,226,5,0,1,0,product_mng,medium
13452,0.85,0.98,5,248,5,0,1,0,product_mng,medium
13453,0.1,0.87,6,286,4,0,1,0,IT,medium
13454,0.37,0.54,2,145,3,0,1,0,RandD,medium
13455,0.09,0.97,7,254,4,1,1,0,RandD,medium
13456,0.44,0.53,2,127,3,0,1,0,RandD,medium
13457,0.86,0.93,5,223,5,0,1,0,RandD,medium
13458,0.77,1,4,255,5,0,1,0,RandD,medium
13459,0.41,0.48,2,136,3,0,1,0,marketing,medium
13460,0.4,0.48,2,137,3,0,1,0,sales,medium
13461,0.43,0.49,2,135,3,0,1,0,accounting,medium
13462,0.43,0.5,2,137,3,0,1,0,support,medium
13463,0.8,0.53,3,255,5,0,1,0,technical,high
13464,0.8,0.85,4,273,5,0,1,0,management,low
13465,0.82,0.98,5,234,5,0,1,0,marketing,medium
13466,0.37,0.54,2,152,3,0,1,0,marketing,medium
13467,0.37,0.48,2,134,3,0,1,0,marketing,medium
13468,0.09,0.95,6,292,4,0,1,0,sales,medium
13469,0.9,0.92,5,245,5,0,1,0,sales,low
13470,0.41,0.52,2,159,3,0,1,0,sales,low
13471,0.1,0.85,6,260,4,0,1,0,sales,low
13472,0.44,0.53,2,149,3,0,1,0,sales,low
13473,0.89,0.85,5,266,5,0,1,0,sales,low
13474,0.42,0.56,2,149,3,0,1,0,sales,low
13475,0.87,1,5,242,5,0,1,0,sales,low
